ObjectId,MeetingType,MeetingDate,Voter,Resolution,Vote,Result
704,Regular Meeting of Council,5/25/2020,Paul Sharman,"Direct the City Manager as instructed in the Closed Session meeting dated May 25, 2020.",Yes,CARRIED
705,Regular Meeting of Council,5/25/2020,Paul Sharman,"Receive and file Appendix A of city managers office report CM-13-20 providing interim service delivery modifications approved by the Burlington Leadership Team, Emergency Control Group and/or service leads for park operations and organized sport support; and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",Yes,CARRIED
706,Regular Meeting of Council,5/25/2020,Paul Sharman,Items a to d were voted upon by way of one consent vote,Yes,CARRIED
707,Regular Meeting of Council,5/25/2020,Paul Sharman,Items a and d were voted upon by way of one consent vote,Yes,CARRIED
708,Regular Meeting of Council,5/25/2020,Paul Sharman,Items a to j were voted upon by way of one consent vote,Yes,CARRIED
709,Regular Meeting of Council,5/25/2020,Paul Sharman,"Motion to amend BEDC-02-20 Red Tape Red Carpet Implementation Update Q1 2020 to include the following direction:
Direct the Executive Director of Environment, Infrastructure and Community Services to report back to EICS in July 2020 on preliminary service redesign plans for Phase 1 City Hall reopening including but not limited to customer experience interfaces and staff  workspace accommodation changes required to meet COVID 19 workplace requirements.
 ",Yes,CARRIED
710,Regular Meeting of Council,5/25/2020,Paul Sharman,"That for Electronic Burlington Council meetings with remote participation, votes on the following routine motions shall be called orally by the Mayor.
Motion to Approve Council Minutes
Motion to Approve Standing Committee Minutes
Council Information Package
Motion to Receive and File Information Items
Motion to Confirm Proceedings of the Council Meeting
Motion to Adjourn Meeting
The Mayor shall start by asking for all in favor of the motion. Those members in favor of the motion will then be provided with an opportunity to unmute and indicate orally that they are in favor. The Mayor will then ask if there are any members who are opposed to the motion, those who are not in favor will be provided an opportunity to unmute and indicate orally that they are not in favor of the motion. The motion in the minutes will be recorded as Carried or Lost. If a member requests a recorded vote, then the recorded vote will be performed by the City Clerk/designate and will call upon members orally in order of ward number in order to obtain their response, and will announce whether the motion has carried or lost.",Yes,CARRIED
711,Regular Meeting of Council,5/25/2020,Paul Sharman,Approve the 2020 Final Tax Levy By-law (31-2020) for the levying of tax rates.,Yes,CARRIED
712,Regular Meeting of Council,5/25/2020,Paul Sharman,"Move into closed session in accordance with the following provisions under the Municipal Act, sections 239 (b) personal matters about an identifiable individual, including municipal or local board employees:
Human Resources Update (verbal)",Yes,CARRIED
713,Regular Meeting of Council,5/25/2020,Paul Sharman,"Approve the addition of an August 2020 meeting cycle, as described in clerks department report CL-10-20.",Yes,CARRIED
714,Regular Meeting of Council,5/25/2020,Paul Sharman,"Whereas, the Association of Municipalities of Ontario (AMO) works to make municipal governments stronger and more effective while promoting the value of the municipal level of government as a vital and essential component of Ontario and Canada's political system; and
Whereas, the AMO Board of Directors is comprised of elected municipal officials from various member municipalities; and
Whereas, AMO has issued a call for nominations to their Board of Directors for the upcoming term of August 2020-August 2022; and
Whereas, there is an opportunity to forge a closer relationship between LUMCO, the GTHA Mayors, and AMO through the Mayor's participation on the Large Urban Caucus; and
Whereas, our municipalities are stronger in achieving shared goals when speaking with a unified voice;
Therefore, be it resolved, that Burlington City Council endorses the nomination of Mayor Marianne Meed Ward to the Association of Municipalities of Ontario (AMO) Board of Directors, Large Urban Caucus for a two-year term beginning August 2020 and ending August 2022; and
That the City of Burlington's Government Relations fund will assume any costs associated with Mayor Meed Ward attending AMOs Board of Directors, Large Urban Caucus meetings; and
That the City Clerk forward the resolution indicating City Councils support to AMO before noon on June 22nd, 2020 to qualify Mayor Meed Ward as a nominee for a position on the AMO Board of Directors, Large Urban Caucus for a two-year term ending August 2022.",Yes,CARRIED
715,Regular Meeting of Council,5/25/2020,Paul Sharman,"Whereas, businesses throughout Halton Region are suffering catastrophic losses of revenue during the COVID19 public health emergency as a result of reduced demand for products and services or by being closed by order of the Province of Ontario during the pandemic resulting in losses of countless jobs and the inability of business operators to continue to pay expenses during the emergency including rent for their business premises; and
Whereas, Restaurants Canada, the trade organization for the food service industry, reports that 10% of Canadian restaurants permanently closed by the end of March and as many as 50% of those remaining are at risk of failure, in no small measure, due to the lack of ability to pay rent or secure affordable accommodation from their landlords; and
Whereas, the loss of many small and medium businesses will hurt and delay Canadas full economic recovery following the COVID-19 pandemic; and
Whereas, Halton Region is encouraged by the cooperation between the Federal and Provincial government to develop the Ontario-Canada Emergency Commercial Rent Assistance program; and
Whereas, both the Ontario Chamber of Commerce and the Canadian Federation of Independent Business have called for a moratorium on commercial evictions; and
Whereas, in accordance to provisions contained within section 18(i) of the Commercial Tenancies Act, provides that a commercial landlord may repossess leased premises 15 days after the tenant fails to both (i) pay rent and (ii) remedy the failure in the interim and many businesses are either being evicted or are at risk of imminent eviction causing uncertainty for operators and their employees; and
Whereas, the supports that have been provided to businesses to date and predominately focused on keeping staff employed are not sufficient in most cases to keep expenses paid, especially rent, which is often the most significant single operating expense of a business; and
Whereas, the Canada Emergency Commercial Rent Assistance (CECRA) program that was announced by the Federal government on April 24, 2020, has not, to this date, been implemented and that the proposed conditions for participation in the CECRA create unreasonable barriers to participation including: requiring that commercial landlords have mortgages and the proceeds of the funding be sent directly to such mortgage holder and not the landlord; that the landlord must both agree to participate and apply for the CECRA, that the landlord must apply for each commercial unit where they own many, and that only leases with gross rents of under $50,000 per month can qualify; and
Whereas, not all landlords choose to apply and there should be flexibility for tenants to qualify for rent subsidy in the case; 
Therefore be it resolved, that Burlington City Council calls upon the Province of Ontario to freeze commercial evictions within the Province of Ontario for a period up to and including thirty days following the conclusion of the order declaring an emergency under s 7.0.1 (1) the Emergency Management and Civil Protection Act; and
That City of Burlington Council calls upon the Federal and Provincial governments to resolve barriers to participate in the Ontario-Canada Emergency Commercial Rent Assistance (OCECRA) and launch the program immediately; and
That a copy of this resolution be forwarded to the Premier of Ontario, the Ministers of Municipal Affairs and Housing, Minister of Finance, the Prime Minister of Canada, the Minister of Small Business, Export Promotion and International Trade and the Minister of Families, Children and Social Development and Minister Responsible for Canada Mortgage and Housing Corporation (CMHC), Halton area Members of Provincial Parliament and Members of Parliament as well as all Halton local municipalities, AMO and FCM, the local Chambers of Commerce and the Canadian Federation of Independent Businesses.",Yes,CARRIED
716,Regular Meeting of Council,5/25/2020,Paul Sharman,"Whereas, the Halton Consolidated Courthouse Project was shovel-ready for a state-of-the-art facility and would have brought much needed economic stimulus along with 600 jobs for Halton Region and the Province of Ontario; and
Whereas, the project had the full support of Halton Region, its four municipalities and stakeholders across the Province; and
Whereas, the Honourable Geoffrey B. Morawetz Chief Justice of the Superior Court of Justice has acknowledged that the cancellation of the Halton Consolidated Courthouse Project is an access to justice issue and underscores the overall lack of functional courtrooms in the Central West Region; and
Whereas, in a press conference, Regional Senior Justice Peter Daley stated that Miltons courthouse is so dilapidated the province is spending $2.6-million to rid it of mould; and
Whereas, the Toronto Star reported that as a result of the lack of resources and courtrooms at the Milton courthouse, criminal cases that are taking too long to get to trial are being thrown out due to delay; and
Whereas, in a letter to Premier Ford, Halton Police Chief Stephen Tanner wrote the main court facility for Halton Region has been completely inadequate and in fact dangerous, and is beyond repair and beyond renovation; and
Whereas, there are ongoing security issues in the holding areas in the Milton courthouse and with respect to the movement of prisoners throughout the building that pose risks to visitors, staff, and other people in custody; and
Whereas, the Halton Consolidated Courthouse Project was selected as one of five Community Benefits Agreement pilot projects by the Province, these agreements provide workforce development, the purchasing of goods and services from local businesses and supplementary community benefits; and
Whereas, cancelling the project will result in costly fees which will further reduce the governments ability to promote economic stimulus and recovery;
Therefore, be it resolved, that Burlington City Council calls upon the Province of Ontario to postpone rather than cancel the Halton Consolidated Courthouse project, so it will be ready to go as a federal-provincial infrastructure stimulus project as we continue to reopen and reinvigorate our economy; and
That the Province of Ontario use the Halton Consolidated Courthouse project to aid economic recovery and further job creation; and
That a copy of this resolution be forwarded to Premier Ford, Minister Doug Downey, Minister Laurie Scott, Minister Sylvia Jones, MPPs Effie Triantafilopoulos, Stephen Crawford, Jane McKenna, Parm Gill, Ted Arnott, AMO, FCM, and be made publicly available.",Yes,CARRIED
717,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
718,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Whereas, the situation of an unprecedented drop in public transit ridership provoked by the COVID-19 outbreak accompanied by massive revenue losses is affecting public transit agencies right across Canada putting in jeopardy their financial viability and future ability to operate; and
Whereas, the Canadian Urban Transit Association (CUTA) Canadas largest public transport lobby, the membership of which includes most Canadian transit agencies including Oakville Transit, has called for urgent emergency funding to address the immediate liquidity issues of transit operators while providing financial stability while ridership rebuilds; and
Whereas, CUTA estimates as many as 40 per cent of systems may require bridge funding over the coming months requiring some $1.2 billion to help them keep the buses and trains running; and
Whereas, CUTA is seeking $400 million a month to keep services running as fare box and other revenue drop by up to 100 per cent; and
Whereas, CUTA notes that it will likely take some time for transit operators to rebuild ridership to February 2020 levels during a gradually return to more normal economic activity; and
Whereas, Burlington Transit was experiencing a 14.2% increase in ridership from September 2019 to February 2020, due to the introduction of new service, schedules and a grid network, prior to the impact COVID-19 pandemic; and
Whereas, Burlington Transit is losing an average of $475 000 in farebox revenue every month as a direct result of the pandemic; and
Whereas, without a quick infusion of funds by the Government of Canada it is impossible to assure that the gains made over the past decade in growing the modal share of all rides taken via collective transit will not be lost;
Therefore, be it resolved, that Burlington City Council endorses CUTA's request to the Government of Canada for emergency funding to provide immediate liquidity to transit operators and on-going funding to alleviate revenue loss as ridership rebuilds; and
That a copy of this motion be sent to the Prime Minister of Canada, the Minister of Transport of Canada and the Minister of Finance of Canada.",Yes,CARRIED
719,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Whereas, the Burlington Chamber of Commerce and the Sault Ste. Marie Chamber of Commerce have drafted a policy resolution that is supported by numerous other Chambers and Boards of Trade across the province; and
Whereas, the resolution has been submitted to the Ontario Chamber of Commerce (OCC) to form part of the OCCs ongoing advocacy agenda for 2020; and
Whereas, the Burlington Downtown Business Association has over several years raised concerns about higher than average property tax valuations of their members, which are negatively impacting their business community of 277 properties; and
Whereas, Burlington officials have raised this issue with the Municipal Property Assessment Corporation representatives at the August 2019 AMO conference; and
Whereas, Burlington City Council has received a report on Current Value Assessment and Taxation for Burlington Downtown Business Improvement Area (F-01-20) which identified property assessment valuation (Current Value Assessment, or CVA) changes in the downtown from valuation date 2012 to 2016 of 36.6% which is considerably higher when compared to the overall city-wide average commercial increase of 20.8%; and
Whereas, the report has identified that the existing tax tools available to municipalities do not provide targeted relief to specific areas/types of properties to assist in mitigating localized tax impact resulting from significant reassessment valuations;
Therefore, be it resolved that, Burlington City Council endorses the policy resolution submitted to the Ontario Chamber of Commerce which urges the Government of Ontario to;
Honour its 2019 Budget Commitment to ensure a modern and competitive property tax system and to develop an action plan to respect Ontarios property taxpayers based on meaningful and thoughtful consultation and collaboration with affected stakeholders including: residents, business, industry, municipalities, and subject matter experts; and
Consider providing new revenue and/or property tax mitigation tools and flexibility to municipalities in order to manage property tax burdens in a fair and equitable manner, address new economic paradigms, and to target relief to business property owners/tenants in response to local tax policy priorities and objectives; and
Address the significant disparity between residential and non-residential property tax rates for education tax purposes; and
That a copy of this resolution be sent to the Minister of Finance, Rod Phillips, Minister of Municipal Affairs and Housing Steve Clark, Association of Municipalities of Ontario, the Federation of Canadian Municipalities, the Members of Provincial Parliament for Burlington, Oakville-North Burlington and Milton, and the towns of Oakville, Milton, Halton Hills and Region of Halton.",Yes,CARRIED
720,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Receive and file Burlington Economic Development Corporation report BEDC-02-20 regarding Red Tape Red Carpet (RTRC) implementation update for Q1 2020; and
Direct the Executive Director of Environment, Infrastructure and Community Services to report back to EICS in July 2020 on preliminary service redesign plans for Phase 1 City Hall reopening including but not limited to customer experience interfaces and staff  workspace accommodation changes required to meet COVID 19 workplace requirements.",Yes,CARRIED
721,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,Approve the 2020 Final Tax Levy By-law (31-2020) for the levying of tax rates.,Yes,CARRIED
722,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Move into closed session in accordance with the following provisions under the Municipal Act, sections 239 (b) personal matters about an identifiable individual, including municipal or local board employees:
Human Resources Update (verbal)",Yes,CARRIED
723,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,Items a and d were voted upon by way of one consent vote,Yes,CARRIED
724,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,Items a to j were voted upon by way of one consent vote,Yes,CARRIED
725,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Motion to amend BEDC-02-20 Red Tape Red Carpet Implementation Update Q1 2020 to include the following direction:
Direct the Executive Director of Environment, Infrastructure and Community Services to report back to EICS in July 2020 on preliminary service redesign plans for Phase 1 City Hall reopening including but not limited to customer experience interfaces and staff  workspace accommodation changes required to meet COVID 19 workplace requirements.
 ",Yes,CARRIED
726,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"That for Electronic Burlington Council meetings with remote participation, votes on the following routine motions shall be called orally by the Mayor.
Motion to Approve Council Minutes
Motion to Approve Standing Committee Minutes
Council Information Package
Motion to Receive and File Information Items
Motion to Confirm Proceedings of the Council Meeting
Motion to Adjourn Meeting
The Mayor shall start by asking for all in favor of the motion. Those members in favor of the motion will then be provided with an opportunity to unmute and indicate orally that they are in favor. The Mayor will then ask if there are any members who are opposed to the motion, those who are not in favor will be provided an opportunity to unmute and indicate orally that they are not in favor of the motion. The motion in the minutes will be recorded as Carried or Lost. If a member requests a recorded vote, then the recorded vote will be performed by the City Clerk/designate and will call upon members orally in order of ward number in order to obtain their response, and will announce whether the motion has carried or lost.",Yes,CARRIED
727,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Direct the City Manager as instructed in the Closed Session meeting dated May 25, 2020.",Yes,CARRIED
728,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Approve the addition of an August 2020 meeting cycle, as described in clerks department report CL-10-20.",Yes,CARRIED
729,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Whereas, the Association of Municipalities of Ontario (AMO) works to make municipal governments stronger and more effective while promoting the value of the municipal level of government as a vital and essential component of Ontario and Canada's political system; and
Whereas, the AMO Board of Directors is comprised of elected municipal officials from various member municipalities; and
Whereas, AMO has issued a call for nominations to their Board of Directors for the upcoming term of August 2020-August 2022; and
Whereas, there is an opportunity to forge a closer relationship between LUMCO, the GTHA Mayors, and AMO through the Mayor's participation on the Large Urban Caucus; and
Whereas, our municipalities are stronger in achieving shared goals when speaking with a unified voice;
Therefore, be it resolved, that Burlington City Council endorses the nomination of Mayor Marianne Meed Ward to the Association of Municipalities of Ontario (AMO) Board of Directors, Large Urban Caucus for a two-year term beginning August 2020 and ending August 2022; and
That the City of Burlington's Government Relations fund will assume any costs associated with Mayor Meed Ward attending AMOs Board of Directors, Large Urban Caucus meetings; and
That the City Clerk forward the resolution indicating City Councils support to AMO before noon on June 22nd, 2020 to qualify Mayor Meed Ward as a nominee for a position on the AMO Board of Directors, Large Urban Caucus for a two-year term ending August 2022.",Yes,CARRIED
730,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Whereas, businesses throughout Halton Region are suffering catastrophic losses of revenue during the COVID19 public health emergency as a result of reduced demand for products and services or by being closed by order of the Province of Ontario during the pandemic resulting in losses of countless jobs and the inability of business operators to continue to pay expenses during the emergency including rent for their business premises; and
Whereas, Restaurants Canada, the trade organization for the food service industry, reports that 10% of Canadian restaurants permanently closed by the end of March and as many as 50% of those remaining are at risk of failure, in no small measure, due to the lack of ability to pay rent or secure affordable accommodation from their landlords; and
Whereas, the loss of many small and medium businesses will hurt and delay Canadas full economic recovery following the COVID-19 pandemic; and
Whereas, Halton Region is encouraged by the cooperation between the Federal and Provincial government to develop the Ontario-Canada Emergency Commercial Rent Assistance program; and
Whereas, both the Ontario Chamber of Commerce and the Canadian Federation of Independent Business have called for a moratorium on commercial evictions; and
Whereas, in accordance to provisions contained within section 18(i) of the Commercial Tenancies Act, provides that a commercial landlord may repossess leased premises 15 days after the tenant fails to both (i) pay rent and (ii) remedy the failure in the interim and many businesses are either being evicted or are at risk of imminent eviction causing uncertainty for operators and their employees; and
Whereas, the supports that have been provided to businesses to date and predominately focused on keeping staff employed are not sufficient in most cases to keep expenses paid, especially rent, which is often the most significant single operating expense of a business; and
Whereas, the Canada Emergency Commercial Rent Assistance (CECRA) program that was announced by the Federal government on April 24, 2020, has not, to this date, been implemented and that the proposed conditions for participation in the CECRA create unreasonable barriers to participation including: requiring that commercial landlords have mortgages and the proceeds of the funding be sent directly to such mortgage holder and not the landlord; that the landlord must both agree to participate and apply for the CECRA, that the landlord must apply for each commercial unit where they own many, and that only leases with gross rents of under $50,000 per month can qualify; and
Whereas, not all landlords choose to apply and there should be flexibility for tenants to qualify for rent subsidy in the case; 
Therefore be it resolved, that Burlington City Council calls upon the Province of Ontario to freeze commercial evictions within the Province of Ontario for a period up to and including thirty days following the conclusion of the order declaring an emergency under s 7.0.1 (1) the Emergency Management and Civil Protection Act; and
That City of Burlington Council calls upon the Federal and Provincial governments to resolve barriers to participate in the Ontario-Canada Emergency Commercial Rent Assistance (OCECRA) and launch the program immediately; and
That a copy of this resolution be forwarded to the Premier of Ontario, the Ministers of Municipal Affairs and Housing, Minister of Finance, the Prime Minister of Canada, the Minister of Small Business, Export Promotion and International Trade and the Minister of Families, Children and Social Development and Minister Responsible for Canada Mortgage and Housing Corporation (CMHC), Halton area Members of Provincial Parliament and Members of Parliament as well as all Halton local municipalities, AMO and FCM, the local Chambers of Commerce and the Canadian Federation of Independent Businesses.",Yes,CARRIED
731,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Whereas, the Halton Consolidated Courthouse Project was shovel-ready for a state-of-the-art facility and would have brought much needed economic stimulus along with 600 jobs for Halton Region and the Province of Ontario; and
Whereas, the project had the full support of Halton Region, its four municipalities and stakeholders across the Province; and
Whereas, the Honourable Geoffrey B. Morawetz Chief Justice of the Superior Court of Justice has acknowledged that the cancellation of the Halton Consolidated Courthouse Project is an access to justice issue and underscores the overall lack of functional courtrooms in the Central West Region; and
Whereas, in a press conference, Regional Senior Justice Peter Daley stated that Miltons courthouse is so dilapidated the province is spending $2.6-million to rid it of mould; and
Whereas, the Toronto Star reported that as a result of the lack of resources and courtrooms at the Milton courthouse, criminal cases that are taking too long to get to trial are being thrown out due to delay; and
Whereas, in a letter to Premier Ford, Halton Police Chief Stephen Tanner wrote the main court facility for Halton Region has been completely inadequate and in fact dangerous, and is beyond repair and beyond renovation; and
Whereas, there are ongoing security issues in the holding areas in the Milton courthouse and with respect to the movement of prisoners throughout the building that pose risks to visitors, staff, and other people in custody; and
Whereas, the Halton Consolidated Courthouse Project was selected as one of five Community Benefits Agreement pilot projects by the Province, these agreements provide workforce development, the purchasing of goods and services from local businesses and supplementary community benefits; and
Whereas, cancelling the project will result in costly fees which will further reduce the governments ability to promote economic stimulus and recovery;
Therefore, be it resolved, that Burlington City Council calls upon the Province of Ontario to postpone rather than cancel the Halton Consolidated Courthouse project, so it will be ready to go as a federal-provincial infrastructure stimulus project as we continue to reopen and reinvigorate our economy; and
That the Province of Ontario use the Halton Consolidated Courthouse project to aid economic recovery and further job creation; and
That a copy of this resolution be forwarded to Premier Ford, Minister Doug Downey, Minister Laurie Scott, Minister Sylvia Jones, MPPs Effie Triantafilopoulos, Stephen Crawford, Jane McKenna, Parm Gill, Ted Arnott, AMO, FCM, and be made publicly available.",Yes,CARRIED
732,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,"Receive and file Appendix A of city managers office report CM-13-20 providing interim service delivery modifications approved by the Burlington Leadership Team, Emergency Control Group and/or service leads for park operations and organized sport support; and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",Yes,CARRIED
733,Regular Meeting of Council,5/25/2020,Angelo Bentivegna,Items a to d were voted upon by way of one consent vote,Yes,CARRIED
734,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
735,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,Approve the City of Burlingtons amended debt policy as per Appendix A of finance department report F-15-20.,Yes,CARRIED
736,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,Receive and file Recreation Services report RS-06-20 regarding the LaSalle Park Community Marina and the public boat launch.,Yes,CARRIED
737,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,Items a and c were voted upon by way of one consent vote.,Yes,CARRIED
738,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,"Items a,b,c,e,f,g and h were voted upon by way of one consent vote.",Yes,CARRIED
739,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,All items were voted upon by way of one consent vote.,Yes,CARRIED
740,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,"Items a,b,c,e,f and h were voted upon by way of one consent vote.",Yes,CARRIED
741,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,"In accordance with the Procedure By-law 04-2020, section 33.2, amend the order of business to have item 12.1 - LaSalle Park Community Marina dealt with after item 9. Delegations.",Yes,CARRIED
742,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,"Motion as Amended: Direct the Director of Community Planning to extend the Draft Plan Approval for the Garden Trails Subdivision at 550 Genista Drive up to 2 months, expiring August 31, 2020; and
Direct the Chief Financial Officer to provide a report to the August cycle of meetings, on the recovery of costs, and the financials; and
Direct the Executive Director of Legal Services & Corporation Counsel to provide a report to the August cycle of meetings, on legal implications of a new vs existing application with respect the Draft Plan Approval for the Gardens Trails subdivision.",Yes,CARRIED
743,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,"Waive interest (all property classes) for June 30th, July 31st and waive penalty for August 20th (due date) and October 20th (due date), and to reinstate interest beginning August 31st and for each subsequent month for the balance of the year, this will result in a projected revenue loss of $670,000.",Yes,CARRIED
744,Regular Meeting of Council,6/22/2020,Marianne Meed Ward,"Amend the main motion  from six months to up to two months, with the extension expiring August 31, 2020; and
Direct the Chief Financial Officer and the Executive Director of Legal Services  to provide a report to the August cycle of meetings, on the recovery of costs, and the financial and legal implications of a new vs existing application with respect the Draft Plan Approval for the Gardens Trails subdivision.",Yes,CARRIED
745,Regular Meeting of Council,6/22/2020,Kelvin Galbraith,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
746,Regular Meeting of Council,6/22/2020,Kelvin Galbraith,Approve the City of Burlingtons amended debt policy as per Appendix A of finance department report F-15-20.,Yes,CARRIED
747,Regular Meeting of Council,6/22/2020,Kelvin Galbraith,Receive and file Recreation Services report RS-06-20 regarding the LaSalle Park Community Marina and the public boat launch.,Yes,CARRIED
748,Regular Meeting of Council,6/22/2020,Kelvin Galbraith,Items a and c were voted upon by way of one consent vote.,Yes,CARRIED
749,Regular Meeting of Council,6/22/2020,Kelvin Galbraith,"Items a,b,c,e,f,g and h were voted upon by way of one consent vote.",Yes,CARRIED
750,Regular Meeting of Council,6/22/2020,Kelvin Galbraith,All items were voted upon by way of one consent vote.,Yes,CARRIED
751,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,Approve the City of Burlingtons amended debt policy as per Appendix A of finance department report F-15-20.,No,CARRIED
752,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,Receive and file Recreation Services report RS-06-20 regarding the LaSalle Park Community Marina and the public boat launch.,Yes,CARRIED
753,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,Items a and c were voted upon by way of one consent vote.,Yes,CARRIED
754,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,"Items a,b,c,e,f,g and h were voted upon by way of one consent vote.",Yes,CARRIED
755,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,All items were voted upon by way of one consent vote.,Yes,CARRIED
756,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,"Items a,b,c,e,f and h were voted upon by way of one consent vote.",Yes,CARRIED
757,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,"In accordance with the Procedure By-law 04-2020, section 33.2, amend the order of business to have item 12.1 - LaSalle Park Community Marina dealt with after item 9. Delegations.",Yes,CARRIED
758,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,"Motion as Amended: Direct the Director of Community Planning to extend the Draft Plan Approval for the Garden Trails Subdivision at 550 Genista Drive up to 2 months, expiring August 31, 2020; and
Direct the Chief Financial Officer to provide a report to the August cycle of meetings, on the recovery of costs, and the financials; and
Direct the Executive Director of Legal Services & Corporation Counsel to provide a report to the August cycle of meetings, on legal implications of a new vs existing application with respect the Draft Plan Approval for the Gardens Trails subdivision.",Yes,CARRIED
759,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,"Waive interest (all property classes) for June 30th, July 31st and waive penalty for August 20th (due date) and October 20th (due date), and to reinstate interest beginning August 31st and for each subsequent month for the balance of the year, this will result in a projected revenue loss of $670,000.",Yes,CARRIED
760,Regular Meeting of Council,6/22/2020,Angelo Bentivegna,"Amend the main motion  from six months to up to two months, with the extension expiring August 31, 2020; and
Direct the Chief Financial Officer and the Executive Director of Legal Services  to provide a report to the August cycle of meetings, on the recovery of costs, and the financial and legal implications of a new vs existing application with respect the Draft Plan Approval for the Gardens Trails subdivision.",Yes,CARRIED
761,Regular Meeting of Council,7/13/2020,Marianne Meed Ward,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
762,Regular Meeting of Council,7/13/2020,Marianne Meed Ward,"Receive and file Appendix A of city managers office report CM-21-20 providing interim service delivery modifications approved by the Burlington Leadership Team, Emergency Control Group and/or service leads for resumption of fare collection and revised bus schedule effective September 1 in Transit Operations and Transit Bus Terminal re-opening effective mid-August  both within Transit Services; and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",Yes,CARRIED
763,Regular Meeting of Council,7/13/2020,Marianne Meed Ward,"Receive and file environment, infrastructure and community services report EICS-07-20 regarding an update on options for a residential deep energy retrofit program; and
Direct the Executive Director of Environment, Infrastructure and Community Services to continue to work with partners, stakeholders and municipalities listed in environment, infrastructure and community services report EICS-07-20 and report back before the end of 2020 with final recommendations, including resources and actions required to implement a deep energy efficiency retrofit program for homes in Burlington; and 
Direct the Executive Director of Environment, Infrastructure and Community Services to report back in September 2020 on the initial implementation of the Deep Energy Retrofit Program including but not limited to a scale-able home owner pilot project, research on resident take up and commitment, homeowner technical support to energy retrofit including the involvement of Burlington Enterprises Corp, and that staff report back with any financial implications of the pilot project. (SD-11-20)",Yes,CARRIED
764,Regular Meeting of Council,7/13/2020,Marianne Meed Ward,"Direct the Executive Director of Environment, Infrastructure and Community Services to work with the Chief Administrative Officer and staff of Conservation Halton to develop and implement a pilot project for Lowville Park encompassing the application of Conservation Haltons new online park access registration system effective end of July or sooner, and;
Direct the Executive Director of Environment, Infrastructure and Community Services to report back for the July 13 City Council meeting on the following items:


City capital and operating costs - short term to implement 2020 pilot project
Proposed Lowville Park policy recommendations related to park access and usage
Proposed terms of a partnership arrangement with Conservation Halton to the satisfaction of the Executive Director of Legal Services, and;
 



Authorize the Mayor and Clerk to sign any related agreements or other related documents with Conservation Halton or their contractors/service providers to proceed with the pilot project upon the council vote July 13, subject to the satisfaction of the Executive Director of Legal Services; and Direct the Executive Director of Environment, Infrastructure and Community Services to report back on results of the Lowville Park pilot in October 2020, including any estimated long-term capital and operating costs for consideration by Council in the proposed 2021 Budget;
Approve staff to proceed with implementation of pilot ParkPass program at Lowville Park at an estimated cost of $25,000 to be charged to the Citys COVID 19 account; and
That the Executive Director of Environment and Community Services report back to Council following the conclusion of the pilot project.",Yes,CARRIED
