ObjectId,MeetingType,MeetingDate,Voter,Resolution,Vote,Result
927,Regular Meeting of Council,7/15/2019,Angelo Bentivegna,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
928,Regular Meeting of Council,7/15/2019,Angelo Bentivegna,"Whereas CN is proposing a logistics truck and rail hub, consisting of approximately 160 ha (400 acres) of the 486 ha (1200 acres) of land it owns around its existing mainline rail, east of Tremaine Road and south of Britannia Road, in the Town of Milton. CN has not disclosed its plans for the remaining lands on this site; and
Whereas The hub will operate 24 hours a day, seven days a week and result in 1,600 truck trips to and from the site each day. This congestion poses a risk to the safety of motorists, cyclists, pedestrians and families in the area; and
Whereas the proposed site is immediately adjacent to existing and future residential areas. Approximately 34,000 current and future residents, twelve schools, two long-term care homes and one hospital are located within one kilometer of the site. The site will generate increased levels of noise, air pollution and lighting, and significantly impact the communitys health and safety; and
Whereas efforts to protect the environment will be impacted by the effect of emissions, storm water discharge, water takings and watercourse alterations; and
Whereas the project will result in less serviceable employment lands and potentially fewer jobs for Halton. The site and the surrounding area currently plan for 1,500 jobs and this project will only result in 130 jobs; and
Whereas the project is currently being assessed by a Canadian Environmental Assessment Agency Joint Review Panel Process; and
Whereas the Halton Municipalities have identified significant non-rail aspects of the project that raise concerns for residents and the community and have brought forward these concerns to the Panel.
Now therefore be it resolved that the City of Burlington supports the May 29, 2019 submissions of the Halton Municipalities to the review panel established under the Canadian Environmental Assessment Act, 2012 (CEAA) including, in particular, the findings that the Proposed CN Milton Logistics Hub Project is likely to cause significant adverse environmental effects, as further outlined in Report No. LPS78-19 re: CEAA Panel Review of the Proposed CN Milton Logistics Hub, attached as Appendix A  Halton Region Report No. LPS78-19; and
That the City supports the May 29, 2019 submissions for setting out the interests of the localities relevant to CEAA and section 98 of the Canada Transportation Act (CTA), as further outlined in Report No. LPS78-19 re: CEAA Panel Review of the Proposed CN Milton Logistics Hub; and
That the City supports the future submission to the Canadian Environmental Assessment Review Panel for the Proposed CN Milton Logistics Hub by the Halton Municipalities of such further information, including oral and written presentations and remarks, as advances the May 29, 2019 submissions and matters relevant to the CEAA and section 98 of the CTA, as further outlined in Report No. LPS78-19 re: CEAA Panel Review of the Proposed CN Milton Logistics Hub; and
That the City Clerk forward a copy this resolution to the Canadian Environmental Assessment Review Panel for the Proposed CN Milton Logistics Hub; and
That the City Clerk forward a copy of this resolution to the Town of Halton Hills, the Town of Milton, the Town of Oakville and Conservation Halton, Haltons MPs and MPPs, the Federation of Canadian Municipalities, the City of Mississauga, the Regional Municipality of Peel and the Ontario Ministry of Municipal Affairs and Housing.",Yes,CARRIED
929,Regular Meeting of Council,7/15/2019,Angelo Bentivegna,"Whereas the Regional Governance Review Terms of Reference for Special Advisors Michael Fenn and Ken Seiling states that all materials produced by the Special Advisors,including research, analysis, reports and recommendations, are the exclusive property of the Ministry of Municipal Affairs and Housing and may be released publicly at the discretion of the Ministry; and

Whereas the Regional Governance Review must be transparent in the interest of accountability and in consideration of the potential impacts to local and regional municipal governments and the communities they serve; and

Whereas the Association of Municipal Managers, Clerks and Treasurers of Ontario (AMCTO) has requested that the report of the Special Advisors to the Minister of Municipal Affairs and Housing, containing the findings and recommendations be made public; and

Now therefore be it resolved that Burlington City Council endorse AMCTOs position that the report prepared by the Special Advisors, regarding the Regional Governance Review, be publicly released upon its completion and presentation to the Minister of Municipal Affairs and Housing; and

That the City Clerk circulate a copy of this resolution to Minister of Municipal Affairs and Housing, Jane McKenna, M.P.P., Effie Triantafilopoulos, M.P.P., Parm Gill,M.P.P., Special Advisors Michael Fenn and Ken Seiling, AMCTO, AMO and all GTA municipalities",Yes,CARRIED
930,Regular Meeting of Council,7/15/2019,Angelo Bentivegna,"Approve an amendment to Zoning By-Law 2020 to extend the Temporary Use to permit entertainment / recreational uses on outdoor patios in the Downtown, with a time frame not to exceed three years, as recommended by staff in Appendix B to department of city building report PB-35-19; and

Direct the Director of City Building to report back with a recommendation on permitting entertainment/recreation uses on patios city wide.",Yes,CARRIED
931,Regular Meeting of Council,7/15/2019,Angelo Bentivegna,Receive and file department of city building report PB-53-19 regarding the plan of subdivision and zoning by-law amendment for 143 Blue Water Place and 105 Avondale Court.,Yes,CARRIED
932,Regular Meeting of Council,7/15/2019,Angelo Bentivegna,"Receive and file the draft Downtown Streetscape Guidelines, included as Appendix A to department of city building report PB-50-19; and
Table department of city building report PB-50-19 to the Planning and Development Committee meeting of September 10, 2019 for debate and approval in principle of the Downtown Streetscape Guidelines with implementation subject to future budget considerations; and
Direct the Director of Roads, Parks and Forestry to bring forward for council consideration during the 2020 operating budget, an additional $255,000 to acquire 2.83 full-time employees (FTE) dedicated to Roads, Parks and Forestry for downtown streetscape implementation; and
Direct the Director of Roads, Parks and Forestry to review and report back to Council on the feasibility (including anticipated capital and operation costs) of implementing a waste diversion program throughout the downtown Business Improvement Area that would explore the use of multi-stream waste receptacles; and
Direct the Director of City Building to report back with more recommended options for the Lakeshore Road streetscape, including the currently proposed design; and
Direct the Director of City Building to report back with life-cycle cost estimates for concrete/permeable unit pavers throughout the streetscape.",Yes,CARRIED
933,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,Approve the following minutes:,Yes,CARRIED
934,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
935,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Approve the 2020 rates and fees as outlined in finance department report F-33-19, effective January 1st, 2020 unless otherwise indicated and;
Approve By-Law 52-2019 and repeal By-Law 51-2018 effective January 1, 2020; and
Waive sec. 41 of Procedure By-Law 64-2016 to allow council to amend rates and fees during the 2020 budget deliberations.",,CARRIED
936,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,Direct the Fire Chief to investigate revising the City of Burlington open air burn permit areas to consider including rural areas south of Dundas Street and report back to Committee of the Whole with options by December 2019.,,CARRIED
937,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Approve the establishment of a 50% grant up to a maximum of $250 for third party assessments for Home Flood Protection Program inspections; and
Fund the recommendation of $5,000 annual cost from account SD0113 Storm Drainage Climate Change Adaptation.",,CARRIED
938,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Approve a Construction and Mobility Policy, which defines the requirements for a Construction and Mobility Management Plan, to regulate construction and mobility impacts on a public road allowance resulting from land development within the City of Burlington; and
Approve the effective date of the Construction and Mobility Management Policy to be the date the policy receives approval at council; and
Direct the Director of Transportation to include the applicable fees in the Citys Rates and Fees By-law to support the Construction and Mobility Policy proposed in capital works department report CW-27-19; and
Refer the comments received from the Burlington Downtown Business Association (BDBA) at the September 9, 2019 Committee of the Whole meeting regarding capital works department report CW-27-19, construction management policy to the Executive Director of Capital Works; and
Direct the Executive Director of Capital Works to meet with the Executive Director of the BDBA and report back to the Committee of the Whole on any proposed amendments to the construction management policy; and
Amend schedule A to appendix A of the proposed construction and mobility management policy by changing the word ""may"" to ""shall"" in the 11th and 17th bullet items under section 1.1 Construction Management.",Yes,CARRIED
939,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,Direct the Director of City Building to amend Nuisance and Noise By-Law 19-2003 to include language that prohibits the use of air horns at all public events.,Yes,CARRIED
940,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Amend the recommendation from Mayors report Freeman Station steam locomotive and rail cars (MO-15-19) by adding ""own"" after the word acquire in the first paragraph.",Yes,CARRIED
941,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Amend the recommendation from mayors office report green parking lot design guidelines for new parking lot at John and Caroline Streets and future builds (MO-12-19) by replacing the first paragraph with the following paragraph:
""Direct the Director of Transportation Services to review the newly built parking lot at the corner of John Street and Caroline Street with the goal of developing and reporting back on design changes and costing providing more greenspace, trees and a seating area.",Yes,CARRIED
942,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"""Direct the Director of Transportation Services to review the newly built parking lot at the corner of John Street and Caroline Street with the goal of developing and reporting back on design changes and costing providing more greenspace, trees and a seating area""
Direct the Director of Transportation Services to review the safety of pedestrian movements at the intersection of Caroline Street and John Street.
Direct the Director of Transportation to review the practices of other municipalities on parking lot design, and report back to committee and council with draft green parking lot
design guidelines.
Direct the Director of Transportation to consult the City of Torontos Design Guidelines for Greening Surface Parking Lots as a reference on future parking lot designs,
rebuilds or resurfacing in Burlington until Burlington guidelines are approved by Council.",Yes,CARRIED
943,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,,Yes,CARRIED
944,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,,Yes,CARRIED
945,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,,Yes,CARRIED
946,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Further to section 3.34 of the Downtown Streetscape Guidelines, Direct the Director of Capital Works to explore the opportunity of a shared or flex street as part of the civic square renewal project, including consideration of the use of unit pavers.",Yes,CARRIED
947,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Amend the recommendation from building report Downtown Streetscape Guidelines (PB-62-19) by replacing the recommendation with the following paragraphs:
Approve the Downtown Streetscape Guidelines included as Appendix A to Department of City Building report PB-62-19 dated July 2019, and using a modified Option 3 from the staff report where the theme for the Mixed-Use Commercial District includes the portion of Lakeshore Road between the western edge of Burlington Avenue to Smith Avenue",Yes,CARRIED
948,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Approve the Downtown Streetscape Guidelines included as Appendix A to Department of City Building report PB-62-19 dated July 2019, and using a modified Option 3 from the staff report where the theme for the Mixed-Use Commercial District includes the portion of Lakeshore Road between the western edge of Burlington Avenue to Smith Avenue; and
Direct the Director of City Building and Executive Director of Capital Works to proceed with the next steps outlined in Department of City Building report PB-50-19 including updating the engineering / urban design detail standards to implement the Downtown Streetscape Guidelines; and
Direct the City Manager to report back on the development of a multi-year downtown public realm infrastructure revitalization plan including opportunities for upper level government funding; and
Further to section 3.34 of the Downtown Streetscape Guidelines, Direct the Director of Capital Works to explore the opportunity of a shared or flex street as part of the civic square renewal project, including consideration of the use of unit pavers.",Yes,CARRIED
949,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,Approve the site plan application submitted by Green Propeller Design Inc. on behalf of the Halton Waldorf School subject to the conditions as attached in Appendix A to department of city building report PB-66-19.,Yes,CARRIED
950,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Whereas, Mental Health awareness and education are necessary in high schools to support the well- being of all students; and
Whereas, Mrs. Natalie Pierre delegated to the Halton District School Board on Tuesday, September 3, on the subject of student mental health; and
Whereas, The Halton Catholic District School Board have moved and carried the following motion.
Be it resolved that the Halton Catholic District School Board accept the delegation regarding Student Mental Health and have a staff report forthcoming in conjunction with our mental health advisory and steering committee and that report addresses the concerns and suggestions identified in the delegation for the Boards 2019-2020 Mental Health and Well Being Strategy; and
In addition to providing education in physical health, schools are uniquely positioned to provide students with mental health education, giving students the tools they need to navigate mental health problems they might encounter, and learning to recognize when a friend or loved one might be struggling. Addressing and supporting mental health early on in life is important. 50 percent of individuals with a diagnosable mental health disorder will receive a diagnosis by age 14, 75 percent by the age of 24, and most will begin experiencing symptoms years before that. Given these facts, programs that better connect health and education systems should be prioritized. Students need to understand signs and symptoms of mental distress and their treatments, how to look after their own mental health and where to get help.
School-based mental health education can provide support and resources for young people, who otherwise may feel isolated. Teaching mental health education as part of the school curriculum is long overdue. If everyone in our schools is empowered with knowledge, and dialogue is encouraged, students will have the freedom to open up about what they are going through and know where and how to get the support they need. Open and honest discussion about mental health reduces stigma; and
Whereas, Burlington residents are working with their local MPP to present a petition in the Ontario Legislative Assembly to ask the Provincial Government to support mental health instruction in all Ontario secondary schools; and
Whereas, several members of Council have written to the Halton Catholic District School Board in support of the residents request to add mental health instruction in secondary schools; and
Therefore, be it resolved that: Burlington City Council endorse the request to the Province of Ontario to include and expand mental health education and programming to the Ontario secondary school curriculum; and
That a copy of this resolution be forwarded to Halton Region municipalities, the Premier and Burlington MPP's and MP's",Yes,CARRIED
951,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Amend the recommendation from the city manager's report Marina governance and operating model (CM-17-19) by adding the following two paragraphs to the end of the recommendation.
Direct the Director of Parks and Recreation to rename the Lasalle Park Marina as the LaSalle Park Community Marina.
Direct the Director of Parks and Recreation to explore opportunities to enhance community programming at LaSalle Park Community Marina.",Yes,CARRIED
952,Regular Meeting of Council,9/23/2019,Marianne Meed Ward,"Direct the Director of City Building and Executive Director of Capital Works to proceed with the next steps outlined in Department of City Building report PB-50-19 including updating the engineering / urban design detail standards to implement the Downtown Streetscape Guidelines; and 
Direct the City Manager to report back on the development of a multi-year downtown public realm infrastructure revitalization plan including opportunities for upper level government funding.",Yes,CARRIED
953,Regular Meeting of Council,9/23/2019,Rory Nisan,"Amend the recommendation from mayors office report green parking lot design guidelines for new parking lot at John and Caroline Streets and future builds (MO-12-19) by replacing the first paragraph with the following paragraph:
""Direct the Director of Transportation Services to review the newly built parking lot at the corner of John Street and Caroline Street with the goal of developing and reporting back on design changes and costing providing more greenspace, trees and a seating area.",Yes,CARRIED
954,Regular Meeting of Council,9/23/2019,Rory Nisan,"""Direct the Director of Transportation Services to review the newly built parking lot at the corner of John Street and Caroline Street with the goal of developing and reporting back on design changes and costing providing more greenspace, trees and a seating area""
Direct the Director of Transportation Services to review the safety of pedestrian movements at the intersection of Caroline Street and John Street.
Direct the Director of Transportation to review the practices of other municipalities on parking lot design, and report back to committee and council with draft green parking lot
design guidelines.
Direct the Director of Transportation to consult the City of Torontos Design Guidelines for Greening Surface Parking Lots as a reference on future parking lot designs,
rebuilds or resurfacing in Burlington until Burlington guidelines are approved by Council.",Yes,CARRIED
955,Regular Meeting of Council,9/23/2019,Rory Nisan,,Yes,CARRIED
956,Regular Meeting of Council,9/23/2019,Rory Nisan,,Yes,CARRIED
957,Regular Meeting of Council,9/23/2019,Rory Nisan,,Yes,CARRIED
958,Regular Meeting of Council,9/23/2019,Rory Nisan,"Further to section 3.34 of the Downtown Streetscape Guidelines, Direct the Director of Capital Works to explore the opportunity of a shared or flex street as part of the civic square renewal project, including consideration of the use of unit pavers.",Yes,CARRIED
959,Regular Meeting of Council,9/23/2019,Rory Nisan,"Amend the recommendation from building report Downtown Streetscape Guidelines (PB-62-19) by replacing the recommendation with the following paragraphs:
Approve the Downtown Streetscape Guidelines included as Appendix A to Department of City Building report PB-62-19 dated July 2019, and using a modified Option 3 from the staff report where the theme for the Mixed-Use Commercial District includes the portion of Lakeshore Road between the western edge of Burlington Avenue to Smith Avenue",No,CARRIED
960,Regular Meeting of Council,9/23/2019,Rory Nisan,"Approve the Downtown Streetscape Guidelines included as Appendix A to Department of City Building report PB-62-19 dated July 2019, and using a modified Option 3 from the staff report where the theme for the Mixed-Use Commercial District includes the portion of Lakeshore Road between the western edge of Burlington Avenue to Smith Avenue; and
Direct the Director of City Building and Executive Director of Capital Works to proceed with the next steps outlined in Department of City Building report PB-50-19 including updating the engineering / urban design detail standards to implement the Downtown Streetscape Guidelines; and
Direct the City Manager to report back on the development of a multi-year downtown public realm infrastructure revitalization plan including opportunities for upper level government funding; and
Further to section 3.34 of the Downtown Streetscape Guidelines, Direct the Director of Capital Works to explore the opportunity of a shared or flex street as part of the civic square renewal project, including consideration of the use of unit pavers.",Yes,CARRIED
961,Regular Meeting of Council,9/23/2019,Rory Nisan,Approve the site plan application submitted by Green Propeller Design Inc. on behalf of the Halton Waldorf School subject to the conditions as attached in Appendix A to department of city building report PB-66-19.,Yes,CARRIED
962,Regular Meeting of Council,9/23/2019,Rory Nisan,"Whereas, Mental Health awareness and education are necessary in high schools to support the well- being of all students; and
Whereas, Mrs. Natalie Pierre delegated to the Halton District School Board on Tuesday, September 3, on the subject of student mental health; and
Whereas, The Halton Catholic District School Board have moved and carried the following motion.
Be it resolved that the Halton Catholic District School Board accept the delegation regarding Student Mental Health and have a staff report forthcoming in conjunction with our mental health advisory and steering committee and that report addresses the concerns and suggestions identified in the delegation for the Boards 2019-2020 Mental Health and Well Being Strategy; and
In addition to providing education in physical health, schools are uniquely positioned to provide students with mental health education, giving students the tools they need to navigate mental health problems they might encounter, and learning to recognize when a friend or loved one might be struggling. Addressing and supporting mental health early on in life is important. 50 percent of individuals with a diagnosable mental health disorder will receive a diagnosis by age 14, 75 percent by the age of 24, and most will begin experiencing symptoms years before that. Given these facts, programs that better connect health and education systems should be prioritized. Students need to understand signs and symptoms of mental distress and their treatments, how to look after their own mental health and where to get help.
School-based mental health education can provide support and resources for young people, who otherwise may feel isolated. Teaching mental health education as part of the school curriculum is long overdue. If everyone in our schools is empowered with knowledge, and dialogue is encouraged, students will have the freedom to open up about what they are going through and know where and how to get the support they need. Open and honest discussion about mental health reduces stigma; and
Whereas, Burlington residents are working with their local MPP to present a petition in the Ontario Legislative Assembly to ask the Provincial Government to support mental health instruction in all Ontario secondary schools; and
Whereas, several members of Council have written to the Halton Catholic District School Board in support of the residents request to add mental health instruction in secondary schools; and
Therefore, be it resolved that: Burlington City Council endorse the request to the Province of Ontario to include and expand mental health education and programming to the Ontario secondary school curriculum; and
That a copy of this resolution be forwarded to Halton Region municipalities, the Premier and Burlington MPP's and MP's",Yes,CARRIED
963,Regular Meeting of Council,9/23/2019,Rory Nisan,"Amend the recommendation from the city manager's report Marina governance and operating model (CM-17-19) by adding the following two paragraphs to the end of the recommendation.
Direct the Director of Parks and Recreation to rename the Lasalle Park Marina as the LaSalle Park Community Marina.
Direct the Director of Parks and Recreation to explore opportunities to enhance community programming at LaSalle Park Community Marina.",Yes,CARRIED
964,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the Director of City Building and Executive Director of Capital Works to proceed with the next steps outlined in Department of City Building report PB-50-19 including updating the engineering / urban design detail standards to implement the Downtown Streetscape Guidelines; and 
Direct the City Manager to report back on the development of a multi-year downtown public realm infrastructure revitalization plan including opportunities for upper level government funding.",Yes,CARRIED
965,Regular Meeting of Council,9/23/2019,Rory Nisan,Approve the Burlington Hydro By-laws in report CM-21-19.,Yes,CARRIED
966,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the Director of Transportation, in partnership with Halton Regional Police Service to report back on the results of the Halton Regional Police Services blitz on excessively noisy moving vehicles this summer/fall.",Yes,CARRIED
967,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the Director of City Building to report back to the Planning and Development Committee on the land use development application and review process related to the proposed Nelson Quarry expansion, including but not limited to the following:

summary of the process including decision points
anticipated timeline for process steps
roles and responsibilities of review agencies
a summary of process and outcomes of the previous proposal for expansion
a summary of any new provincial legislation related to aggregate resources  (SD-29-19)
",Yes,CARRIED
968,Regular Meeting of Council,9/23/2019,Rory Nisan,"Refuse the application for a zoning by-law amendment submitted by Greg Poole & Associates Inc. on behalf of Walkers Mews Limited, for the establishment of a parking lot within a portion of the hydro corridor located at the southeast corner of Walkers Line and Upper Middle Road.",Yes,CARRIED
969,Regular Meeting of Council,9/23/2019,Rory Nisan,"Receive and file department of city building report PB-19-19 regarding the City of Burlington Growth Analysis Study, (June 2019), prepared by Dillon Consulting and Watson and Associates for the purpose of informing the growth analysis work being undertaken by Halton Region through the Integrated Growth Management Strategy (IGMS);
Direct the City Clerk to forward a copy of Report PB-19-19 on the City of Burlington Growth Analysis Study to Halton Region; and
Direct the Director of City Building to report back to Council on Halton Regions IGMS in the Fall of 2019.",Yes,CARRIED
970,Regular Meeting of Council,9/23/2019,Rory Nisan,"Approve Zoning By-law 2020.414 attached as Appendix A to department of city building report PB-65-19 to amend City-wide residential parking rates; and
Approve Zoning By-law 2020.415 attached as Appendix B to department of city building report PB-65-19 to amend City-wide non-residential parking rates; and
Deem that Zoning By-law 2020.414 and Zoning By-law 2020.415 conform to the City of Burlington Official Plan.",Yes,CARRIED
971,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the Director of Finance to provide a funding commitment of $150,000 from the Tax Rate Stabilization Reserve Fund to acquire, own and relocate a vintage steam engine and 2 passenger cars, with the expectation that future fundraising by the Friends of Freeman Station for this project be used to fully repay the citys funding commitment; and
Authorize the Mayor and City Clerk to write a letter confirming the citys funding commitment to be included in the Friends of Freeman Stations application package to the St. Lawrence Parks Commission to receive and relocate these items; and
Request that the Friends of Freeman Station report back to Committee on the outcome of their application and associated fundraising plans; and
Direct the City Manager to report back on a long term sustainable business plan for the Freeman Station and associated Rail assets.",Yes,CARRIED
972,Regular Meeting of Council,9/23/2019,Rory Nisan,Receive and file transportation services department report TS-16-19 regarding traffic management strategies.,,CARRIED
973,Regular Meeting of Council,9/23/2019,Rory Nisan,Approve the proposed relocation of Bingo Connection from 484 Plains Road East to 1881 Fairview Street as submitted in Appendix A in department of city building report PB-67-19.,,CARRIED
974,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the City Manager and the Director of City Building to:


Continue to work with the Halton Poverty Roundtable (part of the United Way) as part of their broader communication to residents about poverty; and
Update the citys website to provide information on how residents can assist those in need including donating money; and 
Prepare communication material for ward-specific newsletters with information for residents; and
Continue to work with the Halton Regional Police to monitor panhandling on streets in the City; and

Create a social media campaign to provide information to the public that will link to the information on the City website; and
Provide information in an issue of the City Talk newsletter with in the next year that will also provide a link with how to get more information on the City website; and
Report back to the Planning and Development Committee by Q3 2020 on what initiatives have been completed and what impact they have had.
 
",Yes,CARRIED
975,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the Director of City Building to report back to the Planning and Development Committee meeting of October 8, 2019 with options to regulate operations related to Short-Term Accommodation rentals, including immediate, medium term and long-term options. (SD-28-19)",Yes,CARRIED
976,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the City Manager to begin implementation of the following recommendations as listed below and develop an implementation dashboard with task, point agency and timelines, providing progress updates to council each month.
Cutting Red Tape:


Establish a position at City Hall to act as our Chief of Business Development, serving as a primary outreach for attracting new businesses to Burlington, overseeing and expediting applications through the system and reporting progress and obstacles regularly to City Council and the City Manager via a monthly dashboard(See Appendix A for roles and responsibilities).
Develop and implement targets and Key Performance Indicators (KPIs), including timelines for processing business applications, for all staff in planning, building & development teams.
Streamline and optimize the zoning, site grading and Committee of Adjustment processes for faster execution and resolution, considering recommendations from industry professionals (see Appendix B). 
Optimize the City of Burlington website with relevant, informative and easy-to-find content that is search-optimized and externally marketed in order to support businesses through their journey with us.
Implement improved customer service technology including a self-serve online portal for applicants including the ability to submit and check on the status of their applications.
Explore additional paid Fast Track options for rush projects and business applications in areas in addition to the existing fast track for building permits, while also ensuring the delivery date results in a firm decision.
Foster a strong and meaningful culture of high performance and employee recognition.
Review the agribusiness rules, zoning, and definitions to encourage diversified use and help support economic sustainability for our rural/farming businesses.
Establish a rural-point-of-contact person who can navigate agriculture requests (business or otherwise) with other agencies.
Target completion of all minor site plan reviews and zoning clearances within 30 days.
Implement an acceptable Standard Deviation for development related plans and drawings that better accounts for the use of imperial measurements (e.g. 0.00m or 3/16"").
 



Rolling out the Red Carpet:


Develop a clear vision and associated branding strategy at the City of Burlington with respect to business attraction and development.
Mayor and leadership team act as Chief Salespeople, actively seeking out opportunities to bring new business to Burlington.
 Make business attraction/retention a standing item for discussion at all Planning & Development Committee meetings.
Launch monthly Subject Matter Expert (SME) drop-in sessions where businesses can come ask questions and get advice and guidance from experts from the City of Burlington and partner organizations.
Create an Open for Business customer service window, ideally on the first floor of City Hall, co-locating key staff from different business-related departments for easy public access and on-the-spot collaboration & problem solving.
Review the efficiency, effectiveness and optimal structure of the Burlington Economic Development Corporation and TechPlace, as well as the opportunity for a Municipal Development Corporation, in achieving the citys business attraction and retention goals (see companion report listed on July 8, 2019 COW agenda: M0-04-19).
City Manager to review and implement changes to the Citys organizational structure and business processes to give priority strategic focus to enhanced economic and business development working closely with the BEDC.
Explore opportunities to use city parking supply as a leverage for business attraction and address existing downtown parking challenges.
Consider the establishment of a venture capital fund to support business attraction (use Innisfil Accelerates as an example/model  innisfilaccelerates.ca).
Increase municipal advocacy by the Mayor and senior leaders at the City of Burlington with other levels of government and partner agencies to speed up their approvals as part of the overall development process.
Develop a Brownfield Community Improvement Plan for the City of Burlington with said plan to include redevelopment goals, specific targets, actions, and an implementation and monitoring strategy.

",Yes,CARRIED
977,Regular Meeting of Council,9/23/2019,Rory Nisan,"Approve the City of Burlingtons Strategic Asset Management Policy, included as Appendix A to capital works department report CW-30-19.",,CARRIED
978,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the Mayor and Director of Transit to develop a draft report including a Memorandum of Understanding (MOU) regarding free transit for Burlington students, outlining the program, costs, revenue impacts, eligibility, and commitments in more detail, in partnership with Halton Region and the four school boards that serve Halton students: Halton District School Board, Halton Catholic District School Board, and the two French school boards, Conseil scolaire Viamonde and Conseil scolaire catholique MonAvenir, and report back to council for a decision.",Yes,CARRIED
979,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the Director of Parks and Recreation to finalize a long-term licence agreement with the LaSalle Park Marina Association for the operation of the Marina at LaSalle Park substantially in accordance with confidential Appendix B based on Councils approval of the purchase of a new floating wave break (capital works department report CW-31-19) and approval of a preferred operating model for the Marina at LaSalle Park (city managers office report CM-17-19); and
Authorize the Mayor and City Clerk to sign the licence agreement with the LaSalle Park Marina Association prepared to the satisfaction of the City Solicitor, Director of Parks and Recreation and Director of Finance for the operation of the Marina at LaSalle Park; and
Direct the Director of Finance to issue refunds from the City held LaSalle Park Marina reserve fund to charter members and undepreciated senior members on a pro-rata basis; and
Direct the Senior Manager of Government Relations and Strategic Communications to develop updated web/other communications outlining and highlighting key elements of the license agreement with the LaSalle Park Marina Association; and
Direct the Director of Parks and Recreation to rename the Lasalle Park Marina as the Lasalle Park Community Marina; and
Direct the Director of Parks and Recreation to explore opportunities to enhance community programming at Lasalle Park Community Marina.

",Yes,CARRIED
980,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the Executive Director of Capital Works and the Director of Parks and Recreation to report back on the Class B1 costing for the new Skyway Community Centre based on the conceptual design as outlined in report capital works department report CW-48-19; and
Direct the Executive Director of Capital Works to review the new Skyway Community Centre project for inclusion in the 2020 Capital Budget based on the estimated costing; and
Direct the Office of the City Manager to seek any additional senior government and other funding opportunities for the new Skyway Community Centre should they arise.",Yes,CARRIED
981,Regular Meeting of Council,9/23/2019,Rory Nisan,Reinstate a non-voting ex-officio Council member on the Sound of Music Festival Board of Directors.,,CARRIED
982,Regular Meeting of Council,9/23/2019,Rory Nisan,"Direct the Director of Transportation Services to work with Council in determining the most suitable location(s) to install rainbow crosswalks in the City of Burlington in recognition of Pride and inclusivity; and
That the first installation be completed prior to Pride Month 2020. (SD-27-19)",Yes,CARRIED
983,Regular Meeting of Council,9/23/2019,Shawna Stolte,Approve the following minutes:,Yes,CARRIED
984,Regular Meeting of Council,9/23/2019,Shawna Stolte,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
985,Regular Meeting of Council,9/23/2019,Shawna Stolte,"Approve the 2020 rates and fees as outlined in finance department report F-33-19, effective January 1st, 2020 unless otherwise indicated and;
Approve By-Law 52-2019 and repeal By-Law 51-2018 effective January 1, 2020; and
Waive sec. 41 of Procedure By-Law 64-2016 to allow council to amend rates and fees during the 2020 budget deliberations.",,CARRIED
986,Regular Meeting of Council,9/23/2019,Shawna Stolte,Direct the Fire Chief to investigate revising the City of Burlington open air burn permit areas to consider including rural areas south of Dundas Street and report back to Committee of the Whole with options by December 2019.,,CARRIED
987,Regular Meeting of Council,9/23/2019,Shawna Stolte,"Approve the establishment of a 50% grant up to a maximum of $250 for third party assessments for Home Flood Protection Program inspections; and
Fund the recommendation of $5,000 annual cost from account SD0113 Storm Drainage Climate Change Adaptation.",,CARRIED
